frame_id,gaze_label,gaze_zone,is_blinking,hands_label,hands_position
1319,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1320,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1321,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1322,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1323,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1324,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1325,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1326,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1327,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1328,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1329,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1330,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1331,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1332,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1333,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1334,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1335,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1336,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1337,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1338,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1339,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1340,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1341,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1342,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1343,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1344,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1345,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1346,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1347,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1348,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1349,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1350,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1351,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1352,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1353,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1354,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1355,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1356,gaze_zone/right_mirror,right_mirror,True,hands_on_wheel/both_hands,both_hands
1357,gaze_zone/right_mirror,right_mirror,True,hands_on_wheel/both_hands,both_hands
1358,gaze_zone/right_mirror,right_mirror,True,hands_on_wheel/both_hands,both_hands
1359,gaze_zone/right_mirror,right_mirror,True,hands_on_wheel/both_hands,both_hands
1360,gaze_zone/right_mirror,right_mirror,True,hands_on_wheel/both_hands,both_hands
1361,gaze_zone/right_mirror,right_mirror,True,hands_on_wheel/both_hands,both_hands
1362,gaze_zone/right_mirror,right_mirror,True,hands_on_wheel/both_hands,both_hands
1363,gaze_zone/right_mirror,right_mirror,True,hands_on_wheel/both_hands,both_hands
1364,gaze_zone/right_mirror,right_mirror,True,hands_on_wheel/both_hands,both_hands
1365,gaze_zone/right_mirror,right_mirror,True,hands_on_wheel/both_hands,both_hands
1366,gaze_zone/right_mirror,right_mirror,True,hands_on_wheel/both_hands,both_hands
1367,gaze_zone/right_mirror,right_mirror,True,hands_on_wheel/both_hands,both_hands
1368,gaze_zone/right_mirror,right_mirror,True,hands_on_wheel/both_hands,both_hands
1369,gaze_zone/right_mirror,right_mirror,True,hands_on_wheel/both_hands,both_hands
1370,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1371,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1372,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1373,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1374,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1375,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1376,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1377,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1378,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1379,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1380,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1381,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1382,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1383,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1384,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1385,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1386,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1387,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1388,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1389,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1390,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1391,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1392,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1393,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1394,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1395,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1396,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1397,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1398,gaze_zone/right_mirror,right_mirror,False,hands_on_wheel/both_hands,both_hands
1399,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1400,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1401,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1402,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1403,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1404,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1405,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1406,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1407,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1408,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1409,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1410,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1411,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1412,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1413,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1414,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1415,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1416,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1417,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1418,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1419,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1420,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1421,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1422,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1423,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1424,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1425,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1426,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1427,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1428,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1429,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1430,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1431,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1432,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1433,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1434,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1435,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1436,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1437,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1438,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1439,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1440,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1441,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1442,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1443,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1444,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1445,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1446,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1447,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1448,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1449,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1450,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1451,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1452,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1453,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1454,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1455,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1456,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1457,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1458,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1459,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1460,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1461,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1462,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1463,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1464,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1465,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1466,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1467,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1468,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1469,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1470,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1471,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1472,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1473,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1474,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1475,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1476,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1477,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1478,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1479,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1480,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1481,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1482,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1483,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1484,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1485,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1486,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1487,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1488,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1489,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1490,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1491,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1492,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1493,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1494,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1495,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1496,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1497,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1498,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1499,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1500,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1501,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1502,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1503,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1504,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1505,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1506,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1507,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1508,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1509,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1510,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1511,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1512,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1513,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1514,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1515,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1516,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1517,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1518,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1519,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1520,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1521,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1522,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1523,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1524,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1525,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1526,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1527,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1528,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1529,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1530,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1531,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1532,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1533,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1534,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1535,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1536,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1537,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1538,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1539,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1540,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1541,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1542,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1543,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1544,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1545,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1546,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1547,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1548,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1549,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1550,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1551,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1552,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1553,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1554,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1555,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1556,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1557,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1558,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1559,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1560,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1561,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1562,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1563,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1564,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1565,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1566,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1567,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1568,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1569,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1570,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1571,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1572,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1573,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1574,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1575,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1576,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1577,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1578,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1579,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1580,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1581,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1582,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1583,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1584,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1585,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1586,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1587,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1588,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1589,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1590,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1591,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1592,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1593,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1594,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1595,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1596,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1597,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1598,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1599,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1600,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1601,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1602,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1603,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1604,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1605,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1606,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1607,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1608,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1609,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1610,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1611,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1612,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1613,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1614,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1615,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1616,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1617,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1618,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1619,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1620,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1621,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1622,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1623,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1624,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1625,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1626,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1627,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1628,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1629,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1630,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1631,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1632,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1633,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1634,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1635,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1636,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1637,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1638,gaze_zone/right,right,True,hands_on_wheel/both_hands,both_hands
1639,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1640,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1641,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1642,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1643,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1644,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1645,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1646,gaze_zone/right,right,False,hands_on_wheel/both_hands,both_hands
1647,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1648,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1649,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1650,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1651,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1652,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1653,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1654,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1655,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1656,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1657,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1658,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1659,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1660,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1661,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1662,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1663,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1664,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1665,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1666,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1667,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1668,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1669,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1670,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1671,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1672,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1673,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1674,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1675,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1676,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1677,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1678,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1679,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1680,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1681,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1682,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1683,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1684,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1685,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1686,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1687,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1688,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1689,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1690,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
1691,gaze_zone/infotainment,infotainment,False,hands_on_wheel/both_hands,both_hands
